split,class_id,class_label,path,ok,reason
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_300.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_301.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_302.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_31.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_32.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_33.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_34.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_35.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_36.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_37.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_38.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_39.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_4.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_40.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_41.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_42.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_43.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_44.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_45.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_46.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_47.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_48.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_49.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_5.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_6.jpg,1,
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_7.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_8.jpg,0,no_hand_detected
train,35,ঃ,D:\BdSL\dataset_224\train\35\36_9.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_1.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_10.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_100.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_101.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_102.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_103.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_104.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_105.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_106.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_107.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_108.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_109.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_11.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_110.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_111.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_112.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_113.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_114.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_115.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_116.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_117.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_118.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_119.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_12.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_120.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_121.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_122.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_123.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_124.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_125.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_126.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_127.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_128.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_129.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_13.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_130.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_131.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_132.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_133.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_134.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_135.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_136.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_137.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_138.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_139.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_14.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_140.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_141.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_142.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_143.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_144.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_145.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_146.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_147.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_148.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_149.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_15.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_150.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_151.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_152.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_153.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_154.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_155.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_156.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_157.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_158.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_159.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_16.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_160.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_161.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_162.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_163.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_164.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_165.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_166.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_167.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_168.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_169.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_17.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_170.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_171.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_172.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_173.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_174.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_175.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_176.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_177.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_178.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_179.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_18.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_180.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_181.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_182.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_183.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_184.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_185.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_186.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_187.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_188.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_189.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_19.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_190.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_191.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_192.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_193.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_194.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_195.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_196.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_197.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_198.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_199.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_2.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_20.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_200.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_201.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_202.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_203.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_204.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_205.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_206.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_207.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_208.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_209.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_21.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_210.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_211.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_212.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_213.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_214.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_215.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_216.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_217.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_218.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_219.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_22.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_220.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_221.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_222.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_223.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_224.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_225.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_226.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_227.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_228.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_229.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_23.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_230.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_231.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_232.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_233.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_234.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_235.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_236.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_237.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_238.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_239.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_24.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_240.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_241.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_242.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_243.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_244.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_245.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_246.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_247.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_248.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_249.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_25.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_250.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_251.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_252.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_253.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_254.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_255.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_256.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_257.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_258.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_259.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_26.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_260.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_261.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_262.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_263.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_264.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_265.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_266.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_267.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_268.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_269.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_27.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_270.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_271.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_272.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_273.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_274.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_275.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_276.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_277.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_278.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_279.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_28.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_280.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_281.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_282.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_283.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_284.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_285.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_286.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_287.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_288.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_289.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_29.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_290.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_291.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_292.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_293.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_294.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_295.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_296.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_297.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_298.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_3.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_300.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_301.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_4.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_5.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_6.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_7.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_8.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_9.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_90.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_91.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_92.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_93.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_94.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_95.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_96.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_97.jpg,0,no_hand_detected
train,36,০,D:\BdSL\dataset_224\train\36\37_98.jpg,1,
train,36,০,D:\BdSL\dataset_224\train\36\37_99.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_1.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_10.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_101.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_102.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_103.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_104.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_105.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_106.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_107.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_108.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_109.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_11.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_110.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_111.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_112.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_113.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_114.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_115.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_116.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_117.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_118.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_119.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_12.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_120.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_121.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_122.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_123.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_124.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_125.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_126.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_127.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_128.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_129.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_13.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_130.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_131.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_132.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_133.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_134.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_135.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_136.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_137.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_138.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_139.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_14.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_140.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_141.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_142.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_143.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_144.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_145.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_146.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_147.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_148.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_149.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_15.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_150.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_151.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_152.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_153.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_154.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_155.jpg,1,
train,37,১,D:\BdSL\dataset_224\train\37\38_156.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_157.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_158.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_159.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_16.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_160.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_161.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_162.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_163.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_164.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_165.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_166.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_167.jpg,0,no_hand_detected
train,37,১,D:\BdSL\dataset_224\train\37\38_168.jpg,0,no_hand_detected
